EVAL_ID,BUILDINGTYPE,CLIENTCITY,ClientPcode,EntrydateD,COMMONHEATEDFLOORAREA,COMMONSPACEELECCONS,DECADEBUILT,EGHFCONELEC,EGHFCONNGAS,EGHFCONOIL,EGHFCONPROP,EGHFCONTOTAL,EGHFCONWOOD,EGHFURNACEAEC,EGHHEATFCONSE,EGHHEATFCONSG,EGHHEATFCONSO,EGHHEATFCONSP,EGHHEATFCONSW,EGHRATING,EGHSPACEENERGY,ELECAUTOCHRGSTATION,ERSELECGHG,ERSGHG,ERSLIGHTAPPLIANCEENERGY,ERSNGASGHG,ERSOILGHG,ERSOTHERELECENERGY,ERSPROPGHG,ERSRATING,ERSSPACECOOLENERGY,ERSVENTILATIONENERGY,ERSWATERHEATINGENERGY,ERSWOODGHG,FLOORAREA,FURNACEFUEL,HEATEDFLOORAREA,INDFURNACEFUEL,INDFURNACETYPE,NUMDWELLINGUNITS,PDHWFUEL,TOTALOCCUPANTS,TYPEOFHOUSE,YEARBUILT,EGHFCONELEC_POST,EGHFCONNGAS_POST,EGHFCONOIL_POST,EGHFCONPROP_POST,EGHFCONTOTAL_POST,EGHFCONWOOD_POST,EGHFURNACEAEC_POST,EGHHEATFCONSE_POST,EGHHEATFCONSG_POST,EGHHEATFCONSO_POST,EGHHEATFCONSP_POST,EGHHEATFCONSW_POST,EGHRATING_POST,EGHSPACEENERGY_POST,ELECAUTOCHRGSTATION_POST,EntrydateE,ERSELECGHG_POST,ERSGHG_POST,ERSLIGHTAPPLIANCEENERGY_POST,ERSNGASGHG_POST,ERSOILGHG_POST,ERSOTHERELECENERGY_POST,ERSPROPGHG_POST,ERSRATING_POST,ERSSPACECOOLENERGY_POST,ERSVENTILATIONENERGY_POST,ERSWATERHEATINGENERGY_POST,ERSWOODGHG_POST,FLOORAREA_POST,FURNACEFUEL_POST,HEATEDFLOORAREA_POST,INDFURNACEFUEL_POST,INDFURNACETYPE_POST,PDHWFUEL_POST,PROGRAMNAME
1486640,House,Vancouver,V5K,2017,0,0,1930,7236.1,2272.2,0,0,110709.2,0,71437.3,258,71437,0,0,0,0,71695.8,F,0.1,4.5,11694.2,4.4,0,13928.4,0,111,0,169,13221.9,0,212.2,Natural Gas,212.5,,,1,Natural gas,3,Single Detached,1931,7222.1,1965.5,0,0,99231.6,0,60010.2,208,60010,0,0,0,0,60218.2,F,2018,0.1,3.9,11694.2,3.8,0,13928.4,0,99,0,169,13221.9,0,212.2,Natural Gas,212.5,,,Natural gas,HOT2000 11.5
1480466,House,North Vancouver,V7K,2017,0,0,1970,7252.5,3520.1,0,0,157264.6,0,100438.3,357,106899,0,0,0,0,107255.6,F,0.1,6.9,11694.2,6.8,0,13928.4,0,157,0,129.4,24257.1,0,208.7,Natural Gas,207.5,,,1,Natural gas,3,Single Detached,1976,7316.3,1243.7,0,0,72677.8,0,29768.5,92,29768,0,0,0,0,29860.5,F,2018,0.1,2.5,11694.2,2.4,0,13928.4,0,73,0,623.9,16570.9,0,208.7,Natural Gas,207.5,,,Natural gas,HOT2000 11.5
1542954,,Surrey,V3T,2017,0,0,1970,7462.6,2747.8,0,0,129244.9,0,78238.7,1063,78238,0,0,0,0,79301.7,,0.2,5.5,11694.2,5.3,0,13928.4,0,129,0,179.8,24141.1,0,162.6,Natural Gas,162.78,Electricity,Baseboard/Hydronic/Plenum,0,Natural gas,3,Single Detached,1972,7368.6,2103.4,0,0,104895.6,0,54225.8,725,54226,0,0,0,0,54950.4,,2018,0.2,4.2,11694.2,4.1,0,13928.4,0,105,0,179.8,24143,0,162.6,Natural Gas,162.78,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.3
1486805,,Vancouver,V5V,2017,0,0,1970,7911.6,2707.9,0,0,129376.5,0,86064.6,1586,86064,0,0,0,0,87650.8,,0.1,5.3,11694.2,5.2,0,13928.4,0,129,0,1273.1,14830.3,0,176.3,Natural Gas,207,,,,Natural gas,3,Single Detached,1970,7641.6,1292.3,0,0,75658.9,0,33318.9,614,33319,0,0,0,0,33933,F,2018,0.1,2.6,11694.2,2.5,0,13928.4,0,76,0,1273.1,14830.3,0,241.8,Natural Gas,207,,,Natural gas,HOT2000 11.5
1509566,,Vancouver,V5V,2017,0,0,1980,7460.9,2258.6,0,0,111011.5,0,69322.3,1067,69322,0,0,0,0,70389.8,,0.1,4.5,11694.2,4.4,0,13928.4,0,111,0,169,14830.3,0,221,Natural Gas,219.4,,,,Natural gas,3,Single Detached,1987,7415.4,1967.2,0,0,99990.4,0,58464.9,904,58465,0,0,0,0,59368.7,F,2018,0.1,3.9,11694.2,3.8,0,13928.4,0,100,0,169,14830.3,0,234.9,Natural Gas,219.4,,,Natural gas,HOT2000 11.5
1457102,,Vancouver,V6N,2016,0,0,1970,18983.8,693.4,0,0,94178.9,0,34111.2,34111,11007,0,0,0,0,45118.2,,0.3,1.6,11694.2,1.3,0,13928.4,0,94,8438.9,169,14830.3,0,317.4,Natural Gas,290.6,,,,Natural gas,3,Single Detached,1973,15919.3,439.7,0,0,73693.7,0,21298.5,21298,1554,0,0,0,0,22852.6,F,2018,0.3,1.2,11694.2,0.9,0,13928.4,0,74,10219.3,169,14830.3,0,317.4,Natural Gas,290.6,,,Natural gas,HOT2000 11.5
1449698,,Vancouver,V6K,2016,0,0,1910,7830.6,5804,0,0,244441.2,0,192108.7,2567,192108,0,0,0,0,194676.1,,0.2,11.3,11694.2,11.2,0,13928.4,0,244,0,0,24143.1,0,238.2,Natural Gas,226.84,Electricity,Baseboard/Hydronic/Plenum,0,Natural gas,3,Single Detached,1912,7345.3,1343.1,0,0,76486.5,0,34104.4,629,34104,0,0,0,0,34733,,2018,0.2,2.7,11694.2,2.6,0,13928.4,0,76,0,191.7,15939.2,0,255.3,Natural Gas,226.84,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.3
1517478,,North Vancouver,V7N,2017,0,0,1950,7965.8,6806.4,0,0,282277.9,0,222819.2,2925,229279,0,0,0,0,232204.5,,0.2,13.3,11694.2,13.1,0,13928.4,0,282,0,129.4,24322,0,290.8,Natural Gas,284,Electricity,Baseboard/Hydronic/Plenum,0,Natural gas,3,Single Detached,1956,7208.8,2479.5,0,0,118336.8,0,79246.1,200,79246,0,0,0,0,79445.8,,2018,0.2,4.9,11694.2,4.8,0,13928.4,0,118,0,129.4,13139.2,0,290.8,Natural Gas,284,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.3
1480059,,Vancouver,V5K,2017,0,0,1930,7460.8,1997.7,0,0,101291.3,0,57909.7,1067,57910,0,0,0,0,58977,,0.1,4,11694.2,3.9,0,13928.4,0,101,0,169,16523,0,180.7,Natural Gas,206,,,,Natural gas,3,Single Detached,1930,7272.7,1011.7,0,0,63877.1,0,21171.2,390,21171,0,0,0,0,21561.4,F,2018,0.1,2.1,11694.2,2,0,13928.4,0,64,0,169,16524.2,0,180.7,Natural Gas,206,,,Natural gas,HOT2000 11.5
1566820,House,Burnaby,V5G,2018,0,0,1970,37272,0,0,0,134179.1,0,92275.5,92275,0,0,0,0,0,92275.5,,0.6,0.6,11694.2,0,0,13928.4,0,134,0,169,16112.1,0,195.6,Electricity,192.2,,,,Electricity,3,Single Detached,1976,24237.9,0,0,0,87256.4,0,44489.7,45353,0,0,0,0,0,45352.8,F,2018,0.4,0.4,11694.2,0,0,13928.4,0,87,0,169,16112.1,0,195.6,Electricity,192.2,,,Electricity,HOT2000 11.5
1499093,House,Vancouver,V6N,2017,0,0,1930,8449.6,3669.1,0,0,167127.3,0,120147.3,1366,120147,0,0,0,0,121513.5,F,0.1,7.2,11694.2,7.1,0,13928.4,0,167,2370.4,1059.4,16561.6,0,262.8,Natural Gas,461.3,,,1,Natural gas,3,Single Detached,1934,8546.2,1509.9,0,0,87023.5,0,39684,731,39684,0,0,0,0,40415.4,F,2019,0.1,3,11694.2,2.9,0,13928.4,0,87,3352.8,1059.4,16573.5,0,538.2,Natural Gas,461.3,,,Natural gas,HOT2000 11.5
1549053,House,Vancouver,V5R,2018,0,0,1980,7188.6,3773.1,0,0,166460.2,0,116432.7,127,116432,0,0,0,0,116559.5,F,0.1,7.4,11694.2,7.3,0,13928.4,0,166,0,129.4,24149,0,278.7,Natural Gas,269,,,1,Natural gas,3,Single Detached,1986,7254,1656.6,0,0,87836.8,0,45196.4,51,45196,0,0,0,0,45246.9,F,2018,0.2,3.4,11694.2,3.2,0,13928.4,0,88,0,441.2,16526.2,0,278.7,Natural Gas,269,,,Natural gas,HOT2000 11.4
1527360,House,Vancouver,V6S,2017,0,0,1920,8089,7198,0,0,297310.7,0,246767.5,3329,246767,0,0,0,0,250096.3,F,0.1,14,11694.2,13.9,0,13928.4,0,297,0,169,21423.4,0,218,Natural Gas,224.1,,,1,Natural gas,3,Single Detached,1924,7475.6,2075.1,0,0,104229.1,0,60794.3,1120,60794,0,0,0,0,61914.7,F,2019,0.1,4.1,11694.2,4,0,13928.4,0,104,0,169,16523,0,218,Natural Gas,224.1,,,Natural gas,HOT2000 11.5
1518745,,Vancouver,V3E,2017,0,0,1990,7216.2,3094.7,0,0,141282.9,0,79666,187,92586,0,0,0,0,92773.3,,0.1,6.1,11694.2,6,0,13928.4,0,141,0,169,22718.3,0,329.1,Natural Gas,303.3,,,,Natural gas,3,Single Detached,1991,7215.7,2248.6,0,0,109757.7,0,70474.9,132,70475,0,0,0,0,70607.1,F,2018,0.1,4.5,11694.2,4.4,0,13928.4,0,110,0,221.7,13306.4,0,340.5,Natural Gas,303.3,,,Natural gas,HOT2000 11.5
1545827,House,Vancouver,V5V,2017,0,0,1970,7334.7,2117.3,0,0,105292.3,0,56293.9,653,56294,0,0,0,0,56946.9,F,0.1,4.2,11694.2,4.1,0,13928.4,0,105,0,129.4,22593.5,0,147.1,Natural Gas,149.4,,,1,Natural gas,3,Single Detached,1972,7356.6,2264.1,0,0,110843.4,0,61766.4,732,61766,0,0,0,0,62498,F,2018,0.1,4.5,11694.2,4.4,0,13928.4,0,111,0,129.4,22593.5,0,147.1,Natural Gas,149.4,,,Natural gas,HOT2000 11.5
1605244,House,Burnaby,V5A,2018,0,0,1980,7196.1,2405.7,0,0,115538,0,52468.7,114,65389,0,0,0,0,65503.8,F,0.1,4.8,11694.2,4.7,0,13928.4,0,116,0,169,24242.8,0,194.1,Natural Gas,185.3,,,1,Natural gas,3,"Row house, end unit",1986,7201.6,1909.2,0,0,97061.1,0,57742.7,134,57743,0,0,0,0,57877,F,2018,0.1,3.8,11694.2,3.7,0,13928.4,0,97,0,169,13392.7,0,194.1,Natural Gas,185.3,,,Natural gas,HOT2000 11.5
1619328,House,North Vancouver,V7K,2018,0,0,1960,9087.8,2371,0,0,121057,0,55162.3,171,68083,0,0,0,0,68253.9,F,0.1,4.7,11694.2,4.6,0,13928.4,0,121,0,508.3,26672.3,0,196.6,Natural Gas,194.1,,,1,Natural gas,3,Single Detached,1964,9092.7,1736.1,0,0,97420.4,0,46891,156,46891,0,0,0,0,47047,F,2018,0.1,3.5,11694.2,3.4,0,13928.4,0,97,0,508.3,24242.6,0,196.6,Natural Gas,194.1,,,Natural gas,HOT2000 11.5
1637703,Multi-unit: whole building,Vancouver,V5K,2018,0,0,1910,8693.2,3641.2,0,0,166964,0,118451.5,432,118451,0,0,0,0,118883.8,F,0.1,7.2,18079.9,7.1,0,12614.4,0,167,0,169,17217.3,0,245.3,Natural Gas,237.8,,,2,Natural gas,4,Detached Duplex,1911,8650,2547.1,0,0,126041.8,0,77684.8,277,77685,0,0,0,0,77961.4,F,2019,0.1,5,18079.9,4.9,0,12614.4,0,126,0,169,17217.3,0,245.3,Natural Gas,237.8,,,Natural gas,HOT2000 11.5
1481780,,Vancouver,V5Y,2017,0,0,1940,11696.6,1467.6,0,0,96789.4,0,54681.7,121,54682,0,0,0,0,54803.1,,0.2,3.1,11694.2,2.8,0,13928.4,0,97,0,79.1,16284.7,0,179.5,Natural Gas,248.7,Electricity,Baseboard/Hydronic/Plenum,0,Electricity,3,Single Detached,1941,8361.9,1280.6,0,0,77815.3,0,31000.8,34,31001,0,0,0,0,31034.6,,2019,0.2,2.6,11694.2,2.5,0,13928.4,0,78,3100.5,1345.8,16712,0,279.7,Natural Gas,248.7,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.3
1563899,House,Vancouver,V5Y,2018,0,0,1910,7636.3,4360.1,0,0,189943.7,0,131844.8,1699,138305,0,0,0,0,140004.4,,0.1,8.5,11694.2,8.4,0,13928.4,0,190,0,169,24148,0,181.1,Natural Gas,179,,,,Natural gas,3,Single Detached,1914,7470.9,3218.1,0,0,146799.7,0,89296.3,1104,95757,0,0,0,0,96860.3,F,2018,0.1,6.3,11694.2,6.2,0,13928.4,0,147,0,169,24148,0,181.1,Natural Gas,179,,,Natural gas,HOT2000 11.5
1469613,,New Westminster,V3L,2017,0,0,1920,7927.8,6185.9,0,0,259021.8,0,206268.8,2918,206268,0,0,0,0,209186.3,,0.1,12.1,11694.2,12,0,13928.4,0,259,0,0,24213.3,0,259.7,Natural Gas,328.4,,,,Natural gas,3,Single Detached,1928,7712,2416.3,0,0,117793,0,76890.9,226,76891,0,0,0,0,77117.3,F,2019,0.1,4.8,11694.2,4.7,0,13928.4,0,118,1745.1,169,13139.2,0,339.4,Natural Gas,328.4,,,Natural gas,HOT2000 11.5
1554233,House,New Westminster,V3L,2018,0,0,1940,7285.1,3966,0,0,173996.7,0,123434.4,435,123434,0,0,0,0,123869.2,F,0.1,7.8,11694.2,7.7,0,13928.4,0,174,0,169,24336.1,0,199.3,Natural Gas,199.3,,,1,Natural gas,3,Single Detached,1947,7207.9,2160.9,0,0,106460.1,0,49740.7,157,56201,0,0,0,0,56357.9,F,2018,0.1,4.3,11694.2,4.2,0,13928.4,0,106,0,169,24310.8,0,199.3,Natural Gas,199.3,,,Natural gas,HOT2000 11.5
1434795,House,Vancouver,V6P,2016,0,0,1960,7682.7,5760.6,0,0,242290.2,0,198071.8,834,198071,0,0,0,0,198905.4,F,0.1,11.3,11694.2,11.2,0,13928.4,0,242,0,1201.5,16561.1,0,630.7,Natural Gas,682,,,1,Natural gas,3,Single Detached,1964,18938.7,512.4,0,0,87270.8,0,30241.1,30241,2526,0,0,0,0,32766.8,F,2018,0.3,1.3,11694.2,1,0,13928.4,0,87,11114.2,1201.5,16565.7,0,893.6,Natural Gas,682,,,Natural gas,HOT2000 11.5
1466594,House,Vancouver,V5L,2016,0,0,1930,7427.4,2723.8,0,0,128224.7,0,77296.3,947,77296,0,0,0,0,78243.4,F,0.1,5.4,11694.2,5.3,0,13928.4,0,128,0,169,24190,0,186.2,Natural Gas,188.1,,,1,Natural gas,3,"Row house, middle unit",1930,7176.6,1361.9,0,0,76578.1,0,29206.8,44,29207,0,0,0,0,29251,F,2018,0.1,2.7,11694.2,2.6,0,13928.4,0,77,0,169,21535.7,0,186.2,Natural Gas,188.1,,,Natural gas,HOT2000 11.5
1606317,House,Vancouver,V6P,2018,0,0,1990,14825.1,1922.1,0,0,124986,0,25074.6,25075,46513,0,0,0,0,71587.7,F,0.2,3.9,11694.2,3.7,0,13928.4,0,125,2504.2,169,25102.8,0,321.8,Natural Gas,240.9,,,1,Natural gas,3,Single Detached,1990,13905.8,1136.2,0,0,92394,0,20855.9,20856,20230,0,0,0,0,41085.8,F,2019,0.2,2.4,11694.2,2.2,0,13928.4,0,92,3413.4,169,22103.2,0,321.8,Natural Gas,240.9,,,Natural gas,HOT2000 11.5
1494345,House,Vancouver,V5W,2017,0,0,1910,7958.1,4840.4,0,0,208996.2,0,156199.2,2858,156199,0,0,0,0,159056.9,F,0.1,9.5,11694.2,9.4,0,13928.4,0,209,0,169,24148,0,228.3,Natural Gas,228.4,,,1,Natural gas,3,Single Detached,1913,7544.5,2656,0,0,126118.6,0,74810.5,1369,74810,0,0,0,0,76179.2,F,2019,0.1,5.2,11694.2,5.1,0,13928.4,0,126,0,169,24148,0,228.3,Natural Gas,228.4,,,Natural gas,HOT2000 11.5
1591884,House,New Westminster,V3L,2018,0,0,1940,12627.1,6007.1,0,0,269276.4,0,217358.6,3464,223819,0,0,0,0,227283.1,F,0.2,11.8,11694.2,11.6,0,13928.4,0,269,0,169,16202,0,219,Natural Gas,217.5,,,1,Electricity,3,Single Detached,1946,12086.2,2607.1,0,0,140648.4,0,90677.8,1445,97138,0,0,0,0,98583.4,F,2018,0.2,5.3,11694.2,5.1,0,13928.4,0,141,0,169,16273.7,0,219,Natural Gas,217.5,,,Electricity,HOT2000 11.5
1477948,,Burnaby,V5B,2017,0,0,1950,7468.1,3194.2,0,0,145898.4,0,94679.9,1094,94680,0,0,0,0,95773.5,,0.2,6.3,11694.2,6.2,0,13928.4,0,146,0,169,24333.6,0,369.3,Natural Gas,223.61,Electricity,Baseboard/Hydronic/Plenum,0,Natural gas,3,Single Detached,1954,7615.7,1808.4,0,0,94795.2,0,50781.5,42,50781,0,0,0,0,50823.4,,2018,0.2,3.6,11694.2,3.5,0,13928.4,0,95,0,1752,16597.4,0,369.3,Natural Gas,223.61,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.3
1453397,House,Vancouver,V6H,2016,0,0,1920,32496.9,160.2,0,0,122956.3,0,67854.6,67855,5968,0,0,0,0,73822.3,F,0.5,0.8,11694.2,0.3,0,13928.4,0,123,1747.8,929.5,20834.1,0,359.3,Natural Gas,371.1,,,1,Electricity,3,Single Detached,1925,17370.3,17.1,0,0,63170.7,0,12150.6,12151,638,0,0,0,0,12788.4,F,2018,0.3,0.3,11694.2,0,0,13928.4,0,63,2938.2,929.5,20892,0,437.9,Natural Gas,371.1,,,Electricity,HOT2000 11.5
1508376,House,New Westminster,V3M,2017,0,0,1930,7624.2,4172.9,0,0,182923.2,0,131087.2,1695,131087,0,0,0,0,132782.4,F,0.1,8.2,11694.2,8.1,0,13928.4,0,183,0,129.4,24389.1,0,191.6,Natural Gas,214.1,,,1,Natural gas,3,Single Detached,1938,7486,1565.1,0,0,85261.8,0,41746.5,777,41746,0,0,0,0,42524,F,2019,0.1,3.1,11694.2,3,0,13928.4,0,85,0,549.6,16565.7,0,218.2,Natural Gas,214.1,,,Natural gas,HOT2000 11.5
1525370,House,Vancouver,V5Y,2017,0,0,1910,7868.6,5992.4,0,0,251596.5,0,199136,2665,199136,0,0,0,0,201800.7,F,0.1,11.7,11694.2,11.6,0,13928.4,0,252,0,39.5,24134,0,231.8,Natural Gas,167.3,,,1,Natural gas,3,"Row house, end unit",1912,7482.1,1108.7,0,0,68242.9,0,28482.7,610,28483,0,0,0,0,29092.5,F,2018,0.1,2.2,11694.2,2.1,0,13928.4,0,68,0,703,12824.9,0,178.1,Natural Gas,167.3,,,Natural Gas,HOT2000 11.6
1618410,House,Surrey,V3S,2018,0,0,1980,7208.3,2633,0,0,124052.3,0,61031.9,158,73952,0,0,0,0,74110.9,F,0.1,5.2,11694.2,5.1,0,13928.4,0,124,0,169,24150.1,0,262.1,Natural Gas,194.4,,,1,Natural gas,3,Single Detached,1984,7196.4,2245.1,0,0,109555.8,0,46577,115,59498,0,0,0,0,59613,F,2019,0.1,4.4,11694.2,4.3,0,13928.4,0,110,0,169,24151.4,0,262.1,Natural Gas,194.4,,,Natural gas,HOT2000 11.5
1538623,House,Vancouver,V5S,2017,0,0,1960,7395.5,2410.2,0,0,116424.5,0,69305.1,832,69305,0,0,0,0,70137.2,F,0.1,4.8,11694.2,4.7,0,13928.4,0,116,0,169,20495.9,0,201.4,Natural Gas,214.6,,,1,Natural gas,3,Single Detached,1962,7392,2384,0,0,115437.6,0,68330.7,819,68331,0,0,0,0,69150.1,F,2019,0.1,4.7,11694.2,4.6,0,13928.4,0,115,0,169,20496.1,0,201.4,Natural Gas,214.6,,,Natural gas,HOT2000 11.6
1590661,House,Richmond,V7E,2018,0,0,1970,7558.5,3171.2,0,0,145364.5,0,94006,1498,94006,0,0,0,0,95504.2,F,0.1,6.2,11694.2,6.1,0,13928.4,0,145,0,89.9,24148,0,164.7,Natural Gas,199.8,,,1,Natural gas,3,Single Detached,1973,7176.7,1196.9,0,0,70430.7,0,31455.4,45,31455,0,0,0,0,31500,F,2019,0.1,2.4,11694.2,2.3,0,13928.4,0,70,0,169,13139.2,0,199.8,Natural Gas,199.8,,,Natural gas,HOT2000 11.6
1528092,,North Vancouver,V7L,2017,0,0,1960,7677.8,3581.1,0,0,161067.6,0,106026.2,1352,118947,0,0,0,0,120298.9,,0.2,7.1,11694.2,6.9,0,13928.4,0,161,0,665.5,14480.9,0,219.5,Natural Gas,215.63,Electricity,Baseboard/Hydronic/Plenum,0,Natural gas,3,Single Detached,1966,7982.5,1731.8,0,0,93262.2,0,50379.8,959,50380,0,0,0,0,51338.6,,2019,0.2,3.5,11694.2,3.3,0,13928.4,0,93,1469.4,686.3,14145.5,0,298.5,Natural Gas,264.93,Electricity,Baseboard/Hydronic/Plenum,Natural gas,HOT2000 11.3
1505918,House,Vancouver,V5V,2017,0,0,1910,7768.3,5212.5,0,0,222179.6,0,170094,2214,170094,0,0,0,0,172308,F,0.1,10.2,11694.2,10.1,0,13928.4,0,222,0,129.4,24120.1,0,155.1,Natural Gas,149.3,,,1,Natural gas,3,Single Detached,1910,7542.8,1075,0,0,67208.7,0,25552.2,827,25552,0,0,0,0,26378.8,F,2019,0.1,2.2,11694.2,2.1,0,13928.4,0,67,0,704.8,14502.6,0,183.1,Natural Gas,150.6,,,Natural Gas,HOT2000 11.6
1685010,House,Vancouver,V5L,2016,0,0,1910,7730.2,4807.8,0,0,206961,0,154096.6,2190,154096,0,0,0,0,156286.8,F,0.1,9.4,11694.2,9.3,0,13928.4,0,207,0,15.8,25036.2,0,263.5,Natural Gas,231.6,,,1,Natural gas,3,Single Detached,1912,7684,2840.8,0,0,133507.3,0,93020.3,2024,93020,0,0,0,0,95044.2,F,2019,0.1,5.6,11694.2,5.5,0,13928.4,0,134,0,15.8,12824.9,0,263.5,Natural Gas,231.6,,,Natural Gas,HOT2000 11.6
1489334,House,Vancouver,V5T,2017,0,0,1970,26980,0,0,0,97127.9,0,54177.4,55228,0,0,0,0,0,55228.4,F,0.3,0.3,11694.2,0,0,13928.4,0,97,0,169,16108,0,155.8,Electricity,153,,,1,Electricity,3,"Row house, end unit",1975,13571,0,0,0,48855.4,0,6293.5,6416,0,0,0,0,0,6415.5,F,2019,0.2,0.2,11694.2,0,0,13928.4,0,49,0,703,16114.3,0,155.8,Electricity,153,,,Electricity,HOT2000 11.6
1545828,House,Vancouver,V5S,2017,0,0,1960,7561,3612.2,0,0,161806.7,0,111907.5,1428,111907,0,0,0,0,113335.6,F,0.1,7.1,11694.2,7,0,13928.4,0,162,0,169,22679.8,0,271.5,Natural Gas,262,,,1,Natural gas,3,Single Detached,1969,7532.5,3413.3,0,0,154291.7,0,104496.2,1325,104496,0,0,0,0,105821.5,F,2019,0.1,6.7,11694.2,6.6,0,13928.4,0,154,0,169,22678.9,0,271.5,Natural Gas,262,,,Natural gas,HOT2000 11.6
1436264,House,Vancouver,V5V,2016,0,0,1910,7843.8,5647.7,0,0,238664.7,0,186293.2,2486,186293,0,0,0,0,188779,F,0.1,11,11694.2,10.9,0,13928.4,0,239,0,129.4,24134.1,0,252.8,Natural Gas,247.8,,,1,Natural gas,3,Single Detached,1911,7241.5,2532.7,0,0,120433.2,0,81057.6,278,81057,0,0,0,0,81335.3,F,2019,0.1,5,11694.2,4.9,0,13928.4,0,120,0,169,13306.4,0,255,Natural Gas,247.8,,,Natural gas,HOT2000 11.6
1489439,House,Vancouver,V5N,2017,0,0,1920,7646.7,3745.5,0,0,167082.3,0,108959.9,1737,115420,0,0,0,0,117156.9,F,0.1,7.4,11694.2,7.3,0,13928.4,0,167,0,169,24134.1,0,156,Natural Gas,241.1,,,1,Natural gas,3,Single Detached,1929,7641.2,2000.4,0,0,102042.5,0,55249,1183,61709,0,0,0,0,62892.2,F,2019,0.1,4,11694.2,3.9,0,13928.4,0,102,0,703,12824.9,0,241.6,Natural Gas,241.1,,,Natural Gas,HOT2000 11.6
1665058,House,Burnaby,V5H,2019,0,0,1940,7642.2,4113.3,0,0,180767.5,0,133295.8,1720,133295,0,0,0,0,135015.9,F,0.1,8.1,11694.2,8,0,13928.4,0,181,0,169,19960.3,0,170.3,Natural Gas,175.2,,,1,Natural gas,3,Single Detached,1947,7338.1,2002.1,0,0,101012.8,0,54614.8,626,54615,0,0,0,0,55240.5,F,2019,0.1,4,11694.2,3.9,0,13928.4,0,101,0,169,19980.8,0,170.3,Natural Gas,175.2,,,Natural gas,HOT2000 11.6
1477449,House,Vancouver,V6S,2017,0,0,1960,7370.7,2472.2,0,0,118647.4,0,57344.5,743,63805,0,0,0,0,64547.7,F,0.1,4.9,11694.2,4.8,0,13928.4,0,119,0,169,28308.3,0,192.1,Natural Gas,185.7,,,1,Natural gas,3,Single Detached,1960,7355.4,1206.6,0,0,71434.5,0,32130.3,688,32130,0,0,0,0,32818.1,F,2019,0.1,2.4,11694.2,2.3,0,13928.4,0,71,0,169,12824.9,0,190.4,Natural Gas,185.7,,,Natural Gas,HOT2000 11.7
1536438,House,Vancouver,V6M,2017,0,0,1960,57988.2,0,0,0,208757.3,0,163809.2,166987,0,0,0,0,0,166987.2,F,0.6,0.6,11694.2,0,0,13928.4,0,209,0,129.4,16018.2,0,383.1,Electricity,386.5,,,1,Electricity,3,Single Detached,1969,13636.7,352.6,0,0,62231.3,0,19798.1,19798,0,0,0,0,0,19798.2,F,2019,0.2,0.9,11694.2,0.7,0,13928.4,0,62,2966.6,704.8,13139.2,0,381.2,Electricity,386.5,,,Natural gas,HOT2000 11.7
1710689,House,Vancouver,V5S,2018,0,0,1960,7240.6,2474.6,0,0,118267.7,0,78979.7,275,78980,0,0,0,0,79254.4,F,0.1,4.9,11694.2,4.8,0,13928.4,0,118,0,169,13221.9,0,330.5,Natural Gas,318.3,,,1,Natural gas,3,Single Detached,1967,7223.9,2034.2,0,0,101797.2,0,62569.3,215,62569,0,0,0,0,62783.8,F,2019,0.1,4,11694.2,3.9,0,13928.4,0,102,0,169,13221.9,0,382,Natural Gas,318.3,,,Natural gas,HOT2000 11.5
1659830,House,New Westminster,V3L,2018,0,0,1940,7431.8,2295.8,0,0,112294.8,0,51109,963,64030,0,0,0,0,64992.6,F,0.1,4.5,11694.2,4.4,0,13928.4,0,112,0,169,21510.7,0,179.5,Natural Gas,162.5,,,1,Natural gas,3,Single Detached,1946,7417.2,867.8,0,0,59033.6,0,19507,419,19507,0,0,0,0,19926.1,F,2019,0.1,1.8,11694.2,1.7,0,13928.4,0,59,0,660.1,12824.9,0,194.5,Natural Gas,162.5,,,Natural Gas,HOT2000 11.7
1587400,House,Vancouver,V5N,2018,0,0,1970,7230,2758.8,0,0,128818.9,0,78643,236,78643,0,0,0,0,78879.5,F,0.1,5.4,11694.2,5.3,0,13928.4,0,129,0,169,24148,0,246.7,Natural Gas,236.3,,,1,Natural gas,3,Single Detached,1971,12185.6,529.6,0,0,63600.1,0,15087.8,15088,48,0,0,0,0,15135.4,F,2019,0.2,1.2,11694.2,1,0,13928.4,0,64,2739.4,418.4,19684.4,0,246.7,Natural Gas,236.3,,,Natural gas,HOT2000 11.5
1569780,Multi-unit: whole building,Vancouver,V5N,2018,0,0,1910,8767.5,2409.6,0,0,121340.7,0,59986.3,700,59986,0,0,0,0,60686,F,0.1,4.8,18079.9,4.7,0,12614.4,0,121,0,169,29791.6,0,117,Natural Gas,133.3,,,2,Natural gas,4,Detached Duplex,1912,8683.4,948.7,0,0,66607.3,0,18541.8,397,18542,0,0,0,0,18938.8,F,2019,0.1,1.9,18079.9,1.8,0,12614.4,0,67,0,169,16805.4,0,144.1,Natural Gas,133.3,,,Natural Gas,HOT2000 11.6
