PropKey,AccountKey,tenant_owner,bill_code,start_date,end_date,Meter_Reads_2019,kWh_2019,Meter_Reads_2020,kWh_2020,Meter_Reads_2021,kWh_2021,Total_Meter_Reads,Total_kWh,category,NGBRHOOD,ZONECAT,CensusTract,DecadeEffective,DecadeBuilt,Foundation,Heating_Type,Sqrfeet,Number_of_2Piece_Baths,Number_of_3Piece_Baths,Number_of_Full_Baths,Number_of_Bedrooms,Number_of_Storeys,Pool,Tenure,TypeofDwelling,BuildingKey,Storey_Desc,Build
3750102599571671365,-3657195642736440755,T,101   ,8/1/2009 0:00:00,,6,16483,6,16894,6,17067,18,50444,RE,VICTORY HEIGHTS,SINGLE DETACHED,9330209,1961 to 1970,1951 to 1960,Partial Basement,,3800,1,0,3,4,1,,11-15 Years,SINGLE FAMILY,,1 STY SFD , AFTER 1930 - SEMICUSTOM
-7246418074893908153,6240045686959726666,T,101   ,4/1/2013 0:00:00,,6,13110,6,14157,6,12784,18,40051,RE,VICTORY HEIGHTS,SINGLE DETACHED,9330209,1961 to 1970,1951 to 1960,Partial Basement,,2400,1,0,1,3,1,,6-10 Years,SINGLE FAMILY,,1 STY SFD , AFTER 1930 - STD
-3468476378266031037,-3225143655243602112,T,101   ,1/1/1981 0:00:00,,6,4482,6,4296,6,4159,18,12937,RE,VICTORY HEIGHTS,SINGLE DETACHED,9330209,1961 to 1970,1951 to 1960,Partial Basement,,3200,1,0,1,4,1,,11-15 Years,SINGLE FAMILY,,1 STY SFD , AFTER 1930 - STD
3080173304096078412,-2264383082685514684,T,101   ,11/28/2015 0:00:00,,6,15225,6,17223,6,17230,18,49678,RE,VICTORY HEIGHTS,SINGLE DETACHED,9330209,1991 to 2000,1951 to 1960,Basement,,3500,0,0,3,5,1.5,,6-10 Years,SINGLE FAMILY,,1 1/2 STY SFD , NEW SEMICUSTOM
1509843790742457672,-9134405016169413561,T,101   ,8/1/2013 0:00:00,,6,7640,6,8243,8,8096,20,23979,RE,VICTORY HEIGHTS,SINGLE DETACHED,9330209,1981 to 1990,1951 to 1960,Partial Basement,,2200,0,1,1,3,1,,6-10 Years,SINGLE FAMILY,,1 STY SFD , AFTER 1930 - STD
-1610958850314444731,-6969333406267918014,T,101   ,5/25/2009 0:00:00,,6,4603,6,4312,6,4361,18,13276,RE,VICTORY HEIGHTS,SINGLE DETACHED,9330209,1961 to 1970,1951 to 1960,Partial Basement,,2100,0,0,2,3,1,,5 or less years,SINGLE FAMILY,,1 STY SFD , AFTER 1930 - STD
-769252681185608127,-7667984283115726264,T,101   ,12/7/2017 0:00:00,,6,5335,6,7379,6,7850,18,20564,RE,VICTORY HEIGHTS,SINGLE DETACHED,9330209,1971 to 1980,1951 to 1960,Basement,,2200,0,1,2,4,1,,5 or less years,SINGLE FAMILY,,1 STY SFD , AFTER 1930 - STD
-5548974806036095157,7321920471325625417,T,101   ,7/19/2008 0:00:00,,6,6872,6,8120,6,9439,18,24431,RE,VICTORY HEIGHTS,SINGLE DETACHED,9330209,1971 to 1980,1951 to 1960,Basement,,2600,0,1,1,4,1,,11-15 Years,SINGLE FAMILY,,1 STY SFD , AFTER 1930 - STD
7827729511581698371,7708189768415681345,T,101   ,8/18/2010 0:00:00,,6,7775,6,6377,6,6675,18,20827,RE,VICTORY HEIGHTS,SINGLE DETACHED,9330209,1981 to 1990,1951 to 1960,Basement,,2900,0,0,3,3,1,,11-15 Years,SINGLE FAMILY,,1 STY SFD , AFTER 1930 - STD
-6578518900077235388,3346097059408064070,T,101   ,1/28/2005 0:00:00,,6,6215,6,6688,6,7922,18,20825,RE,VICTORY HEIGHTS,SINGLE DETACHED,9330209,1961 to 1970,1951 to 1960,Basement,,2900,0,0,1,3,1,,16-20 Years,SINGLE FAMILY,,1 STY SFD , AFTER 1930 - STD
5602856966687332431,1822978538082207296,T,101   ,10/28/1997 0:00:00,,6,7761,6,7805,6,7274,18,22840,RE,VICTORY HEIGHTS,SINGLE DETACHED,9330209,1961 to 1970,1951 to 1960,Partial Basement,,3400,2,0,2,4,2,,20+ Years,SINGLE FAMILY,,2 STY SFD , AFTER 1960 - MODERN STD
-5457255864334458808,-432680146828524985,T,101   ,9/5/1997 0:00:00,,6,8182,6,7525,6,7703,18,23410,RE,VICTORY HEIGHTS,SINGLE DETACHED,9330209,1991 to 2000,1991 to 2000,Basement,,4200,0,0,4,5,2,,20+ Years,SINGLE FAMILY,,2 STY SFD , NEW SEMICUSTOM
1616957328584860226,8261481185540799051,T,101   ,1/1/1981 0:00:00,,6,6909,6,7483,6,6969,18,21361,RE,VICTORY HEIGHTS,SINGLE DETACHED,9330209,1961 to 1970,1951 to 1960,Basement,,2800,0,1,1,4,1,,5 or less years,SINGLE FAMILY,,1 STY SFD , AFTER 1930 - STD
-5147487217410988987,6061020235865193541,T,101   ,2/29/1996 0:00:00,,6,8495,6,9575,6,9623,18,27693,RE,VICTORY HEIGHTS,SINGLE DETACHED,9330209,1961 to 1970,1951 to 1960,Basement,,2400,0,0,1,5,1,,11-15 Years,SINGLE FAMILY,,1 STY SFD , AFTER 1930 - STD
4738938031781565772,-6632402363529990591,T,101   ,6/2/2012 0:00:00,,6,9342,6,9351,6,10120,18,28813,RE,VICTORY HEIGHTS,SINGLE DETACHED,9330209,1971 to 1980,1951 to 1960,Basement,,3200,0,1,2,5,1,,5 or less years,SINGLE FAMILY,,1 STY SFD , AFTER 1930 - STD
-6803909096256641205,7385528265218503232,T,101   ,7/6/2005 0:00:00,,6,8501,6,9363,6,8376,18,26240,RE,VICTORY HEIGHTS,SINGLE DETACHED,9330209,1961 to 1970,1951 to 1960,Basement,,2800,1,0,1,3,1,,16-20 Years,SINGLE FAMILY,,1 STY SFD , AFTER 1930 - STD
8686955833541762624,-8419605276156013500,T,101   ,1/1/1981 0:00:00,,6,11693,6,11557,6,12390,18,35640,RE,VICTORY HEIGHTS,SINGLE DETACHED,9330209,1971 to 1980,1951 to 1960,Partial Basement,,1900,1,0,1,3,1,,20+ Years,SINGLE FAMILY,,1 STY SFD , AFTER 1930 - STD
5400475256059019074,6554986727877004364,T,101   ,12/5/2007 0:00:00,,6,15148,6,14336,6,15686,18,45170,RE,VICTORY HEIGHTS,SINGLE DETACHED,9330209,2001 to 2010,2001 to 2010,Partial Basement,,3300,1,1,2,3,2,,20+ Years,SINGLE FAMILY,,2 STY SFD , NEW SEMICUSTOM
-7613111476263597748,6039925395460283466,T,101   ,6/30/1999 0:00:00,,6,7653,6,6995,6,6313,18,20961,RE,VICTORY HEIGHTS,SINGLE DETACHED,9330209,1971 to 1980,1951 to 1960,Partial Basement,,3500,0,0,3,5,1,,20+ Years,SINGLE FAMILY,,1 STY SFD , AFTER 1960 - MODERN STD
-998038218204158133,-8611279439036631729,T,101   ,9/25/2009 0:00:00,,6,11401,6,12748,6,13033,18,37182,RE,VICTORY HEIGHTS,SINGLE DETACHED,9330209,1961 to 1970,1951 to 1960,Basement,,3300,1,1,1,4,2,,11-15 Years,SINGLE FAMILY,,2 STY SFD , AFTER 1930 - STD
-7694922784332935098,3153357216290500678,T,101   ,4/1/2015 0:00:00,,6,4577,6,9844,6,8094,18,22515,RE,VICTORY HEIGHTS,SINGLE DETACHED,9330209,1961 to 1970,1951 to 1960,Partial Basement,,2900,0,1,2,3,1,,6-10 Years,SINGLE FAMILY,,1 STY SFD , AFTER 1930 - STD
1566506109727354178,-403420746981259966,T,101   ,4/29/1988 0:00:00,,6,6725,6,6896,6,6365,18,19986,RE,VICTORY HEIGHTS,SINGLE DETACHED,9330209,1961 to 1970,1951 to 1960,Basement,,2800,0,1,1,4,1,,20+ Years,SINGLE FAMILY,,1 STY SFD , AFTER 1930 - STD
6806843161994608715,-8477036417882569916,T,101   ,11/30/1999 0:00:00,,6,8025,6,9905,6,9703,18,27633,RE,VICTORY HEIGHTS,SINGLE DETACHED,9330209,1971 to 1980,1951 to 1960,Slab,,1500,1,0,1,3,1,,20+ Years,SINGLE FAMILY,,1 STY SFD , AFTER 1960 - MODERN STD
413610941125974595,5228444280061157705,T,101   ,8/1/1998 0:00:00,,6,11792,6,10378,6,10520,18,32690,RE,VICTORY HEIGHTS,SINGLE DETACHED,9330209,1961 to 1970,1951 to 1960,Basement,,3000,1,1,1,4,1,,5 or less years,SINGLE FAMILY,,1 STY SFD , AFTER 1930 - STD
-2779171644258216375,1418531032978330697,T,101   ,12/1/2001 0:00:00,,6,12454,6,12797,6,12193,18,37444,RE,VICTORY HEIGHTS,SINGLE DETACHED,9330209,1971 to 1980,1951 to 1960,Basement,,3000,0,2,1,5,1,,20+ Years,SINGLE FAMILY,,1 STY SFD , AFTER 1930 - STD
3723760327030951493,1059171610600203087,T,101   ,8/1/2002 0:00:00,,6,10598,6,10177,6,11286,18,32061,RE,VICTORY HEIGHTS,SINGLE DETACHED,9330209,1961 to 1970,1951 to 1960,Partial Basement,,2100,1,0,1,3,1,,16-20 Years,SINGLE FAMILY,,1 STY SFD , AFTER 1930 - STD
-4691094092720108991,-7398140914165189312,T,101   ,12/1/1987 0:00:00,,6,4186,6,4091,6,4053,18,12330,RE,VICTORY HEIGHTS,SINGLE DETACHED,9330209,1961 to 1970,1951 to 1960,Partial Basement,,3200,2,0,1,4,1,,5 or less years,SINGLE FAMILY,,1 STY SFD , AFTER 1960 - MODERN STD
7758892490556151112,2636011463568854339,T,101   ,6/28/2015 0:00:00,,6,6806,6,7484,6,5843,18,20133,RE,VICTORY HEIGHTS,SINGLE DETACHED,9330209,1981 to 1990,1951 to 1960,Partial Basement,,3100,1,1,2,4,1,X,6-10 Years,SINGLE FAMILY,,1 STY SFD , AFTER 1960 - MODERN STD
9159289551889065029,384503437073066319,T,101   ,12/17/2005 0:00:00,,6,11619,6,12604,6,12163,18,36386,RE,VICTORY HEIGHTS,SINGLE DETACHED,9330209,1971 to 1980,1951 to 1960,Partial Basement,,2600,1,0,1,1,1,,11-15 Years,SINGLE FAMILY,,1 STY SFD , AFTER 1930 - SEMICUSTOM
-2787399252892982963,-1769260898258610365,T,101   ,9/29/1997 0:00:00,,6,6223,6,6668,6,7497,18,20388,RE,VICTORY HEIGHTS,SINGLE DETACHED,9330209,1961 to 1970,1951 to 1960,Basement,,2100,0,0,2,3,1,,6-10 Years,SINGLE FAMILY,,1 STY SFD , AFTER 1930 - STD
-5106072178695165112,-1146223152792318656,T,101   ,10/4/2009 0:00:00,,6,5627,6,5398,8,7076,20,18101,RE,DOWNTOWN,APARTMENT (HIGH RISE),9330202,1981 to 1990,1981 to 1990,,,1000,0,0,1,1,0,,11-15 Years,CONDO,3346103162063510593,, HI-RISE
-355385035245502648,8033174279708185927,T,101   ,4/1/2004 0:00:00,,6,15390,6,18023,6,17793,18,51206,RE,DOWNTOWN,APARTMENT (HIGH RISE),9330202,1981 to 1990,1981 to 1990,,,1400,0,0,2,2,0,,16-20 Years,CONDO,3346103162063510593,, HI-RISE
8333966271048551232,-103449081135423424,T,101   ,4/27/2013 0:00:00,,6,8612,6,8498,6,8712,18,25822,RE,DOWNTOWN,APARTMENT (HIGH RISE),9330202,1981 to 1990,1981 to 1990,,,1200,0,0,2,1,0,,6-10 Years,CONDO,3346103162063510593,, HI-RISE
9094411427101254473,4316106135484153157,T,101   ,6/12/2010 0:00:00,,6,4030,6,3448,6,2665,18,10143,RE,DOWNTOWN,APARTMENT (HIGH RISE),9330202,1981 to 1990,1981 to 1990,,,1100,0,0,1,1,0,,5 or less years,CONDO,3346103162063510593,, HI-RISE
7719922343595329097,-3719008953026113716,T,101   ,2/19/2011 0:00:00,,6,7540,6,6940,6,6921,18,21401,RE,DOWNTOWN,APARTMENT (HIGH RISE),9330202,1981 to 1990,1981 to 1990,,,1100,0,0,2,2,0,,11-15 Years,CONDO,3346103162063510593,, HI-RISE
1459821834377191499,5000543637895596866,T,101   ,4/5/2012 0:00:00,,6,2007,6,2410,6,2344,18,6761,RE,DOWNTOWN,APARTMENT (HIGH RISE),9330202,1981 to 1990,1981 to 1990,,,1400,0,0,2,2,0,,5 or less years,CONDO,3346103162063510593,, HI-RISE
-7029540627527233204,-6233702813324078258,T,101   ,3/27/1994 0:00:00,,6,1645,6,1919,6,2118,18,5682,RE,DOWNTOWN,APARTMENT (HIGH RISE),9330202,1981 to 1990,1981 to 1990,,,1100,0,0,2,2,0,,20+ Years,CONDO,3346103162063510593,, HI-RISE
-6683284379056248503,-8742595687246081461,T,101   ,11/30/1995 0:00:00,,6,7513,6,7329,6,10279,18,25121,RE,GLENBROOKE NORTH,SINGLE DETACHED,9330208,1991 to 2000,1991 to 2000,Partial Basement,,3200,1,0,3,5,2,,20+ Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
-6562278550863044788,2878690426943251271,T,101   ,11/27/2017 0:00:00,,6,7347,6,8343,6,5402,18,21092,RE,GLENBROOKE NORTH,SINGLE DETACHED,9330208,1991 to 2000,1991 to 2000,Partial Basement,,3200,1,0,3,8,2,,5 or less years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
1307543909549462860,2629284904973434694,T,101   ,8/13/1998 0:00:00,,6,5712,6,5786,6,6533,18,18031,RE,GLENBROOKE NORTH,SINGLE DETACHED,9330208,1991 to 2000,1991 to 2000,Basement,,2600,1,0,2,3,2,,6-10 Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
8542715817631270464,6119945629505328195,T,101   ,1/31/1990 0:00:00,,6,8014,6,8070,6,8360,18,24444,RE,GLENBROOKE NORTH,SINGLE DETACHED,9330208,1971 to 1980,Before 1921,Basement,,2500,1,0,1,3,1,,20+ Years,SINGLE FAMILY,,1 STY SFD , AFTER 1930 - STD
2925465348796288322,1088590251489939526,T,101   ,1/30/1994 0:00:00,,6,13783,6,14141,6,14257,18,42181,RE,GLENBROOKE NORTH,SINGLE DETACHED,9330208,1971 to 1980,1941 to 1950,Partial Basement,,2300,0,0,2,3,1,,6-10 Years,SINGLE FAMILY,,1 STY SFD , AFTER 1930 - STD
-7093255593594885045,5732989115847591238,T,101   ,11/28/1987 0:00:00,,6,9786,6,10740,6,12504,18,33030,RE,GLENBROOKE NORTH,SINGLE DETACHED,9330208,1961 to 1970,1941 to 1950,Partial Basement,,2300,1,0,1,4,1,,20+ Years,SINGLE FAMILY,,1 STY SFD , AFTER 1930 - STD
8263519634845836608,-8200634202852379319,T,101   ,7/27/2002 0:00:00,,6,23346,6,23231,6,20376,18,66953,RE,GLENBROOKE NORTH,SINGLE DETACHED,9330208,1981 to 1990,1921 to 1930,Basement,,3500,0,0,2,6,1.5,,16-20 Years,SINGLE FAMILY,,1 1/2 STY SFD , BEFORE 1930 - FAIR
-8961000484076881842,3097528478893191244,T,101   ,11/30/1993 0:00:00,,6,17325,6,16516,6,16853,18,50694,RE,GLENBROOKE NORTH,SINGLE DETACHED,9330208,1991 to 2000,Before 1921,Basement,,3100,0,2,2,4,2,,20+ Years,SINGLE FAMILY,,2 STY SFD , BEFORE 1930 - STD
-744197824020790973,2066722636683494735,T,101   ,6/27/2003 0:00:00,,6,6450,6,6389,6,6538,18,19377,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,2001 to 2010,2001 to 2010,,,1000,0,0,1,2,0,,16-20 Years,TOWNHOUSE,,,
6998332680295868225,-6119035400045072818,T,101   ,5/28/2018 0:00:00,,6,1694,6,1870,6,2216,18,5780,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,2001 to 2010,2001 to 2010,,,800,0,0,1,1,0,,5 or less years,TOWNHOUSE,,,
-626065614062195641,5294132634966192458,T,101   ,8/26/2015 0:00:00,,6,1639,6,1850,6,1798,18,5287,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,2001 to 2010,2001 to 2010,,,800,0,0,1,1,0,,6-10 Years,TOWNHOUSE,,,
3978790731552107084,-8626745687385446581,T,101   ,7/23/2003 0:00:00,,6,3354,6,3583,6,3975,18,10912,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,2001 to 2010,2001 to 2010,,,800,0,0,1,1,0,,16-20 Years,TOWNHOUSE,,,
-6784781238982789553,-2160266115502079675,T,101   ,3/24/2003 0:00:00,,6,2837,6,2824,6,2637,18,8298,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,2001 to 2010,2001 to 2010,,,800,0,0,1,1,0,,16-20 Years,TOWNHOUSE,,,
-4872519372304148153,4638859188654816073,T,101   ,8/31/2017 0:00:00,,6,4594,6,5246,6,5881,18,15721,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,2001 to 2010,2001 to 2010,,,800,0,0,1,1,0,,5 or less years,TOWNHOUSE,,,
9119139832161961805,2813085724763132996,T,101   ,12/2/2017 0:00:00,,6,1491,6,1668,6,2025,18,5184,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,2001 to 2010,2001 to 2010,,,800,0,0,1,1,0,,5 or less years,TOWNHOUSE,,,
-185691964398620607,2746769756708709195,T,101   ,11/28/2014 0:00:00,,6,3375,6,2951,6,3113,18,9439,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,2001 to 2010,2001 to 2010,,,800,0,0,1,1,0,,5 or less years,TOWNHOUSE,,,
4352667889050619471,8817340337771954757,T,101   ,6/26/2010 0:00:00,,6,2268,6,2184,6,2329,18,6781,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,2001 to 2010,2001 to 2010,,,900,0,1,1,2,0,,11-15 Years,TOWNHOUSE,,,
-3587778073091624625,-6766416075098630332,T,101   ,12/21/2017 0:00:00,,6,2972,6,3404,6,3881,18,10257,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,2001 to 2010,2001 to 2010,,,800,0,0,1,1,0,,5 or less years,TOWNHOUSE,,,
-8737262591410606519,8744655792382281293,T,101   ,5/26/2009 0:00:00,,6,3302,6,3783,6,3772,18,10857,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,2001 to 2010,2001 to 2010,,,900,0,0,1,2,0,,11-15 Years,TOWNHOUSE,,,
-4947763481516128956,1584062887894170445,T,101   ,6/30/2003 0:00:00,,6,5730,6,5625,6,6605,18,17960,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,2001 to 2010,2001 to 2010,,,1200,1,0,1,2,0,,16-20 Years,TOWNHOUSE,,,
-8604443194202874297,8874672901796909378,T,101   ,7/26/2013 0:00:00,,6,6911,6,6762,6,6396,18,20069,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,2001 to 2010,2001 to 2010,,,1600,0,1,1,3,0,,6-10 Years,TOWNHOUSE,,,
7025716273730632263,1465092358147912768,T,101   ,8/1/2005 0:00:00,,6,3756,6,3816,6,3989,18,11561,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,2001 to 2010,2001 to 2010,,,1200,1,0,1,2,0,,16-20 Years,TOWNHOUSE,,,
-5981012107805528242,-5480079325955886523,T,101   ,12/17/2015 0:00:00,,6,4429,6,4484,6,4674,18,13587,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,2001 to 2010,2001 to 2010,,,1600,0,1,1,3,0,,6-10 Years,TOWNHOUSE,,,
5678131001756060997,-5292438709687197120,T,101   ,6/9/2014 0:00:00,,6,2483,6,2741,6,2763,18,7987,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,2001 to 2010,2001 to 2010,,,1100,1,0,1,2,0,,6-10 Years,TOWNHOUSE,,,
-3455649584688331700,-6365678478584708273,T,101   ,10/24/2015 0:00:00,,6,6000,6,4976,6,5179,18,16155,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,2001 to 2010,2001 to 2010,,,1200,1,0,1,2,0,,6-10 Years,TOWNHOUSE,,,
5712395044279902283,-7383215646313330099,T,101   ,8/9/2014 0:00:00,,6,4571,6,5315,6,5437,18,15323,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,2001 to 2010,2001 to 2010,,,1200,1,0,0,2,0,,6-10 Years,TOWNHOUSE,,,
388031851656381514,-5490553074377018290,T,101   ,12/12/2013 0:00:00,,6,3058,6,3109,6,3021,18,9188,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,2001 to 2010,2001 to 2010,,,1100,1,0,0,2,0,,6-10 Years,TOWNHOUSE,,,
-4009173952316322743,-4308691705579174069,T,101   ,8/26/2017 0:00:00,,6,2711,6,2673,6,2614,18,7998,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,2001 to 2010,2001 to 2010,,,1500,1,1,1,3,0,,5 or less years,TOWNHOUSE,,,
-1088669956595854258,3868532235367929664,T,101   ,9/1/2005 0:00:00,,6,3341,6,2878,6,2898,18,9117,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,2001 to 2010,2001 to 2010,,,1200,1,0,0,2,0,,16-20 Years,TOWNHOUSE,,,
-503607353423752889,1236908821816936004,T,101   ,4/8/2003 0:00:00,,6,4558,6,4154,6,4795,18,13507,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,2001 to 2010,2001 to 2010,,,1500,1,1,1,3,0,,11-15 Years,TOWNHOUSE,,,
7185173773653979470,-2326786102660637110,T,101   ,7/31/2006 0:00:00,,6,3963,6,4212,6,4483,18,12658,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,2001 to 2010,2001 to 2010,,,1100,1,0,1,2,0,,16-20 Years,TOWNHOUSE,,,
-7379111532655061177,-2737379956485044919,T,101   ,12/20/2017 0:00:00,,6,7603,6,7010,6,7144,18,21757,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,2001 to 2010,2001 to 2010,,,1200,1,0,0,2,0,,5 or less years,TOWNHOUSE,,,
8648751163910615617,-16815409789374909,T,101   ,3/24/2003 0:00:00,,6,1657,6,1687,6,1953,18,5297,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,2001 to 2010,2001 to 2010,,,1200,1,0,0,2,0,,16-20 Years,TOWNHOUSE,,,
-8840921758896277695,6419624011723970125,T,101   ,6/28/2017 0:00:00,,6,2306,6,2248,6,4274,18,8828,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,2001 to 2010,2001 to 2010,,,1100,0,0,1,2,0,,5 or less years,TOWNHOUSE,,,
-2315744217496873395,-2711464218337687742,T,101   ,4/16/2003 0:00:00,,6,6100,6,6775,6,7789,18,20664,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,2001 to 2010,2001 to 2010,,,1500,1,1,1,3,0,,11-15 Years,TOWNHOUSE,,,
2903359645552081222,-381540093953289143,T,101   ,5/17/2010 0:00:00,,6,2564,6,2820,6,3044,18,8428,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,2001 to 2010,2001 to 2010,,,1500,1,1,1,3,0,,11-15 Years,TOWNHOUSE,,,
385149755587036235,-4993235553482266551,T,101   ,4/26/2003 0:00:00,,6,8731,6,10985,6,13410,18,33126,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,2001 to 2010,2001 to 2010,,,1100,1,0,1,2,0,,11-15 Years,TOWNHOUSE,,,
-3754261632078613426,-8359883252917643452,T,101   ,7/23/2005 0:00:00,,6,6346,6,4111,6,3432,18,13889,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,2001 to 2010,2001 to 2010,,,1200,1,0,0,2,0,,16-20 Years,TOWNHOUSE,,,
3060033652991934531,714878711295187013,T,101   ,4/30/2017 0:00:00,,6,3375,6,3783,6,3485,18,10643,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,2001 to 2010,2001 to 2010,,,1200,1,0,1,2,0,,5 or less years,TOWNHOUSE,,,
-2144640961641862068,-5309271210322806971,T,101   ,9/1/2009 0:00:00,,6,6417,6,7487,6,6790,18,20694,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,2001 to 2010,2001 to 2010,,,2200,0,1,1,3,0,,11-15 Years,TOWNHOUSE,,,
9167185913474129485,-8593529953923140283,T,101   ,4/27/2018 0:00:00,,6,8439,6,9200,6,9205,18,26844,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,2001 to 2010,2001 to 2010,,,2300,0,1,1,3,0,,5 or less years,TOWNHOUSE,,,
6905649588400997953,-6178175220738473400,T,101   ,8/7/2013 0:00:00,,6,7558,6,6069,6,6556,18,20183,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,2001 to 2010,2001 to 2010,,,1200,1,0,0,2,0,,6-10 Years,TOWNHOUSE,,,
-6590137657567706558,4046837306989282124,T,101   ,8/8/2018 0:00:00,,6,4669,6,4902,6,5671,18,15242,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,2001 to 2010,2001 to 2010,,,1100,0,1,1,2,0,,5 or less years,CONDO,,, FRAME
5662510043173013317,1201023564581985608,T,101   ,2/1/2007 0:00:00,,6,4799,6,6044,6,5179,18,16022,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,2001 to 2010,2001 to 2010,,,1100,0,1,1,2,0,,11-15 Years,CONDO,,, FRAME
-1745112020460001472,-4349906083958068920,T,101   ,9/6/2009 0:00:00,,6,3560,6,3323,6,3405,18,10288,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,2001 to 2010,2001 to 2010,,,700,0,0,1,1,0,,11-15 Years,CONDO,,, FRAME
-7540863153797312436,2481605565386912321,T,101   ,8/25/2014 0:00:00,,6,4603,6,4413,6,4328,18,13344,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,2001 to 2010,2001 to 2010,,,700,0,0,1,1,0,,6-10 Years,CONDO,,, FRAME
-3543238062988101307,838723687036946756,T,101   ,2/1/2014 0:00:00,,6,3638,6,3819,6,3374,18,10831,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,2001 to 2010,2001 to 2010,,,900,0,0,1,2,0,,6-10 Years,CONDO,,, FRAME
-7748196598348541881,3929080641114048577,T,101   ,5/29/2013 0:00:00,,6,4370,6,4422,6,4280,18,13072,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,2001 to 2010,2001 to 2010,,,1100,0,0,1,2,0,,6-10 Years,CONDO,,, FRAME
824290114446901825,8287312094626521165,T,101   ,6/26/2010 0:00:00,,6,4016,6,5042,6,5922,18,14980,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,2001 to 2010,2001 to 2010,,,1100,0,1,1,2,0,,11-15 Years,CONDO,,, FRAME
663242916510946886,-149445682732057266,T,101   ,7/30/2003 0:00:00,,6,4613,6,5493,6,5263,18,15369,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,2001 to 2010,2001 to 2010,,,1200,0,0,1,2,0,,5 or less years,CONDO,,, FRAME
-4137221927385535417,-9047953782583532210,T,101   ,8/1/2018 0:00:00,,6,3447,6,3933,6,4086,18,11466,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,2001 to 2010,2001 to 2010,,,1100,0,1,1,2,0,,5 or less years,CONDO,,, FRAME
-8172521238978470066,-4992408101460676788,T,101   ,7/21/2003 0:00:00,,6,3709,6,4534,6,4751,18,12994,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,2001 to 2010,2001 to 2010,,,900,0,0,1,2,0,,16-20 Years,CONDO,,, FRAME
1247748498714100800,2852100245840521538,T,101   ,6/27/2009 0:00:00,,6,5240,6,4790,6,5398,18,15428,RE,GLENBROOKE NORTH,APARTMENT (LOW RISE),9330208,1991 to 2000,1991 to 2000,,,800,0,0,1,1,0,,5 or less years,TOWNHOUSE,,,
